2008-01-22,US,HNL,PHX,2355,-10.00,0.00,-1,2300-2359,15.00,2400,0820,5.00,0855,0825,-30.00,0.00,-2,0800-0859,0.00,0.00,360.00,340.00,320.00,1.00,2918.00,11,,,,,,OT,413878,2345,5840,1628,5288,-2,-1,2008-01-22,-1,-2,11,OT,,,,,,22,2,1,19,4,11,6,820,2400,2355,855,825,2345,,,,,,820
2008-01-22,F9,DEN,BDL,2355,-4.00,0.00,-1,2300-2359,9.00,2400,0508,7.00,0532,0515,-17.00,0.00,-2,0001-0559,0.00,0.00,217.00,204.00,188.00,1.00,1671.00,7,,,,,,OT,417189,2351,2719,1701,891,-2,-1,2008-01-22,-1,-2,7,OT,,,,,,22,2,1,19,1,7,6,508,2400,2355,532,515,2351,,,,,,508
2008-01-22,YV,LAS,PHX,2359,-10.00,0.00,-1,2300-2359,11.00,2400,0139,6.00,0219,0145,-34.00,0.00,-2,0001-0559,0.00,0.00,80.00,56.00,39.00,1.00,256.00,2,,,,,,OT,418868,2349,3836,4310,5288,-2,-1,2008-01-22,-1,-2,2,OT,,,,,,22,2,1,19,1,2,6,139,2400,2359,219,145,2349,,,,,,139
2008-01-22,B6,JFK,PSE,2355,-10.00,0.00,-1,2300-2359,15.00,2400,0426,5.00,0443,0431,-12.00,0.00,-1,0001-0559,0.00,0.00,228.00,226.00,206.00,1.00,1617.00,7,,,,,,OT,428590,2345,3343,3102,4365,-1,-1,2008-01-22,-1,-1,7,OT,,,,,,22,2,2,19,1,7,6,426,2400,2355,443,431,2345,,,,,,426
2008-01-23,YV,LAS,PSP,2359,-4.00,0.00,-1,2300-2359,5.00,2400,0055,5.00,0110,0100,-10.00,0.00,-1,0001-0559,0.00,0.00,71.00,65.00,55.00,1.00,173.00,1,,,,,,OT,446257,2355,3836,4310,5147,-1,-1,2008-01-23,-1,-1,1,OT,,,,,,23,2,2,19,1,1,6,55,2400,2359,110,100,2355,,,,,,55
2008-01-24,AA,LAS,MIA,2310,30.00,1.00,2,2300-2359,20.00,2400,0648,5.00,0630,0653,23.00,1.00,1,0600-0659,0.00,0.00,260.00,253.00,228.00,1.00,2175.00,9,10.00,0.00,0.00,0.00,13.00,DD,450936,2340,1125,4310,4388,1,2,2008-01-24,2,1,9,DD,10.00,0.00,0.00,0.00,13.00,24,5,4,19,2,9,7,648,2400,2310,630,653,2340,10,0,0,0,13,648
2008-01-24,NW,HNL,PDX,2350,-15.00,0.00,-1,2300-2359,25.00,2400,0747,6.00,0720,0753,33.00,1.00,2,0700-0759,0.00,0.00,330.00,378.00,347.00,1.00,2603.00,11,0.00,0.00,33.00,0.00,0.00,DD,460165,2335,4130,1628,5432,2,-1,2008-01-24,-1,2,11,DD,0.00,0.00,33.00,0.00,0.00,24,2,5,19,3,11,7,747,2400,2350,720,753,2335,0,0,33,0,0,747
2008-01-25,US,SFO,PHL,2200,108.00,1.00,7,2200-2259,12.00,2400,0725,4.00,0609,0729,80.00,1.00,5,0600-0659,0.00,0.00,309.00,281.00,265.00,1.00,2521.00,11,13.00,0.00,0.00,0.00,67.00,DD,476122,2348,5840,5992,5279,5,7,2008-01-25,7,5,11,DD,13.00,0.00,0.00,0.00,67.00,25,10,8,18,2,11,7,725,2400,2200,609,729,2348,13,0,0,0,67,725
2008-01-25,UA,LAX,ORD,2310,7.00,0.00,0,2300-2359,43.00,2400,0504,6.00,0501,0510,9.00,0.00,0,0001-0559,0.00,0.00,231.00,233.00,184.00,1.00,1745.00,7,,,,,,DD,476887,2317,5798,3978,1343,0,0,2008-01-25,0,0,7,DD,,,,,,25,3,3,19,1,7,7,504,2400,2310,501,510,2317,,,,,,504
2008-01-25,B6,PDX,JFK,2355,-7.00,0.00,-1,2300-2359,12.00,2400,0743,6.00,0755,0749,-6.00,0.00,-1,0700-0759,0.00,0.00,300.00,301.00,283.00,1.00,2454.00,10,,,,,,OT,477155,2348,3343,5432,3102,-1,-1,2008-01-25,-1,-1,10,OT,,,,,,25,2,2,19,3,10,6,743,2400,2355,755,749,2348,,,,,,743
2008-01-25,B6,PHX,JFK,2330,21.00,1.00,1,2300-2359,9.00,2400,0542,4.00,0555,0546,-9.00,0.00,-1,0001-0559,0.00,0.00,265.00,235.00,222.00,1.00,2153.00,9,,,,,,DD,477157,2351,3343,5288,3102,-1,1,2008-01-25,1,-1,9,DD,,,,,,25,4,2,19,1,9,7,542,2400,2330,555,546,2351,,,,,,542
2008-01-25,US,LAS,ORD,2356,-6.00,0.00,-1,2300-2359,10.00,2400,0446,12.00,0537,0458,-39.00,0.00,-2,0001-0559,0.00,0.00,221.00,188.00,166.00,1.00,1515.00,7,,,,,,OT,489199,2350,5840,4310,1343,-2,-1,2008-01-25,-1,-2,7,OT,,,,,,25,2,1,19,1,7,6,446,2400,2356,537,458,2350,,,,,,446
